32#	Number	of	sensors
#x	z			
0	0.06			
0.1	0.15			
0.15	0.2			
0.24	0.22			
0.36	0.22			
0.43	0.19			
0.51	0.13			
0.57	0.04			
0.74	0.04			
0.82	0.12			
0.93	0.19			
1	0.23			
1.1	0.22			
1.19	0.17			
1.24	0.11			
1.33	0.02			
1.5	0.02			
1.56	0.11			
1.63	0.15			
1.68	0.2			
1.85	0.21			
1.93	0.15			
2	0.1			
2.08	0.04			
2.22	0.05			
2.33	0.12			
2.39	0.2			
2.46	0.25			
2.59	0.26			
2.66	0.2			
2.72	0.13			
2.79	0.04			
1342#	Number	of	data					
#a	b	m	n	R	err			
1	2	3	4	-840.1374	0.222768	
8	9	2	3	-9.102589	-0.000015	
8	9	3	4	-30.04477	-0.000251	
8	9	4	5	-73.48764	-0.00403	
8	9	5	6	-144.9686	0		
8	9	6	7	-194.4935	-0.016123	
7	10	1	4	-157.156	0		
8	10	2	4	-41.17498	0		
8	10	4	6	-227.618	0.059599	
9	10	1	2	-0.828559	0.000281	
9	10	2	3	-0.520907	0.000198	
9	10	3	4	-1.518428	0.000397	
9	10	4	5	-3.36759	0.001378	
9	10	5	6	-5.965511	0.00225		
9	10	6	7	-6.885004	0.003182	
9	10	7	8	-44.06465	0.02205		
8	11	2	5	-120.7706	0.066307	
9	11	1	3	-2.144275	0.002661	
9	11	3	5	-7.450803	0.009521	
9	11	5	7	-19.02596	0.020567	
10	11	1	2	-0.509106	0.000842	
10	11	2	3	-0.286119	0.000475	
10	11	3	4	-0.844746	0.001311	
10	11	4	5	-1.72115	0.002382	
10	11	5	6	-2.981812	0.003978	
10	11	6	7	-3.195039	0.00431		
10	11	7	8	-16.16294	0.022988	
10	11	8	9	-169.6101	0.234434	
9	12	3	6	-24.5194	0.008144	
10	12	2	4	-2.92744	0.002487	
10	12	4	6	-11.52362	0.002659	
10	12	6	8	-39.61243	-0.000332	
11	12	2	3	-0.502733	0.000247	
11	12	3	4	-1.314564	0.000494	
11	12	4	5	-2.635352	0.001142	
11	12	5	6	-4.199975	0.001615	
11	12	6	7	-3.855814	0.002284	
11	12	7	8	-16.40375	0.007913	
11	12	8	9	-105.83		0.036552	
11	12	9	10	-244.9701	0.231178	
9	13	1	5	-21.01532	0.009055	
10	13	1	4	-7.44498	0.00243		
10	13	4	7	-29.6719	-0.000151	
11	13	1	3	-2.914508	0.001114	
11	13	3	5	-8.572502	0		
11	13	5	7	-16.12222	0		
11	13	7	9	-211.7728	0.07132		
12	13	3	4	-1.603981	0		
12	13	4	5	-3.005233	0		
12	13	5	6	-4.298837	0.000981	
12	13	6	7	-3.778732	0.001388	
12	13	7	8	-13.54984	0.003927	
12	13	8	9	-75.68843	0		
12	13	9	10	-108.1297	0.031418	
12	13	10	11	-398.6486	0.125673	
10	14	2	6	-25.86326	0.007295	
11	14	2	5	-10.76595	0		
11	14	5	8	-49.9877	0		
12	14	2	4	-2.694191	0.000825	
12	14	4	6	-8.703946	0		
12	14	6	8	-20.41533	0.010446	
12	14	8	10	-208.7183	0		
13	14	4	5	-0.574947	0.000784	
13	14	5	6	-0.81195	0.001074	
13	14	6	7	-0.723856	0.001603	
13	14	7	8	-2.339027	0.00122		
13	14	8	9	-11.49954	0.005349	
13	14	9	10	-13.21586	0.005349	
13	14	10	11	-34.58389	0.008735	
13	14	11	12	-157.5073	0.085589	
11	15	3	7	-30.63813	-0.000245	
12	15	3	6	-13.11974	0.002833	
12	15	6	9	-127.3914	0.032056	
13	15	1	3	-0.841547	0.000574	
13	15	3	5	-2.256885	0.003095	
13	15	5	7	-3.648002	0		
13	15	7	9	-32.50114	0.015931	
13	15	9	11	-105.7657	0.04506		
14	15	5	6	-1.128477	0		
14	15	6	7	-1.017043	0.001118	
14	15	7	8	-3.175968	0		
14	15	8	9	-15.47016	0.006888	
14	15	9	10	-17.12798	0.006888	
14	15	10	11	-40.76411	0.016873	
14	15	11	12	-179.5952	0		
14	15	12	13	-1673.703	0.440874	
12	16	4	8	-38.83431	0.008559	
13	16	1	4	-2.3273		0.001767	
13	16	4	7	-6.866529	0.001889	
13	16	7	10	-80.88384	0.030227	
14	16	2	4	-1.081134	0		
14	16	4	6	-3.1717	0			
14	16	6	8	-6.536858	0.002037	
14	16	8	10	-48.78506	0.011523	
14	16	10	12	-304.3607	0.065186	
15	16	6	7	-0.608625	0.000239	
15	16	7	8	-1.774155	0.000554	
15	16	8	9	-8.147198	0.003134	
15	16	9	10	-8.094008	0.003134	
15	16	10	11	-16.72489	0.006269	
15	16	11	12	-67.69554	0		
15	16	12	13	-353.1489	0.100317	
15	16	13	14	-217.0776	0.070935	
13	17	1	5	-6.711606	0.001599	
13	17	5	9	-62.60452	0.018094	
14	17	2	5	-4.380226	0.001283	
14	17	5	8	-13.68517	0.005133	
14	17	8	11	-135.8593	0.058075	
15	17	1	3	-1.092985	0		
15	17	3	5	-2.496026	0.000553	
15	17	5	7	-3.930144	0.002214	
15	17	7	9	-22.62085	0.008857	
15	17	9	11	-44.49016	0.012526	
15	17	11	13	-644.3027	0.28345		
16	17	7	8	-2.700678	-0.000002	
16	17	8	9	-9.98892	-0.000016	
16	17	9	10	-7.167902	0.002164	
16	17	10	11	-12.47209	-0.000033	
16	17	11	12	-46.42621	0.012245	
16	17	12	13	-176.4302	-0.008658	
16	17	13	14	-74.5342	0		
16	17	14	15	-174.4759	0.04898		
14	18	2	6	-8.379808	0		
14	18	6	10	-79.72383	-0.001413	
15	18	3	6	-5.315428	0		
15	18	6	9	-26.96859	0.006213	
15	18	9	12	-165.6615	0.035148	
16	18	2	4	-1.128304	0		
16	18	4	6	-2.991302	0		
16	18	6	8	-4.874127	0.001207	
16	18	8	10	-19.58073	0.00483		
16	18	10	12	-65.07073	-0.001207	
16	18	12	14	-271.5424	0.077295	
17	18	8	9	-1.611125	0.000664	
17	18	9	10	-0.815087	0		
17	18	10	11	-1.260648	0.000332	
17	18	11	12	-4.891515	0		
17	18	12	13	-15.17119	0.005317	
17	18	13	14	-5.399117	0.001879	
17	18	14	15	-11.77828	0		
17	18	15	16	-31.61683	0.007519	
15	19	3	7	-7.992542	0.021014	
15	19	7	11	-73.44179	0.191834	
16	19	1	4	-1.941682	0.003805	
16	19	4	7	-5.000526	0.009977	
16	19	7	10	-24.32125	0.047936	
16	19	10	13	-265.9291	0.529865	
17	19	1	3	-0.311375	0.000445	
17	19	3	5	-0.613146	0.000777	
17	19	5	7	-0.946473	0.00107		
17	19	7	9	-3.217513	0.004036	
17	19	9	11	-3.151316	0.004513	
17	19	11	13	-28.75271	0.038718	
17	19	13	15	-23.96597	0.033287	
18	19	9	10	-0.435415	0.001046	
18	19	10	11	-0.645542	0.001453	
18	19	11	12	-2.04728	0.005127	
18	19	12	13	-6.663341	0.016341	
18	19	13	14	-2.449595	0.00599		
18	19	14	15	-4.357402	0.010809	
18	19	15	16	-8.905547	0.019162	
18	19	16	17	-155.2532	0.376641	
16	20	4	8	-9.171503	0.003135	
16	20	8	12	-91.34889	-0.001108	
17	20	2	5	-1.005354	0.00181		
17	20	5	8	-2.266321	0.001017	
17	20	8	11	-6.998147	0.001661	
17	20	11	14	-44.19129	0.013294	
18	20	2	4	-0.307867	0.002293	
18	20	4	6	-0.542179	0.000849	
18	20	6	8	-0.714976	0.000724	
18	20	8	10	-2.208081	0		
18	20	10	12	-4.710764	0.002364	
18	20	12	14	-15.26251	0.005792	
18	20	14	16	-21.22734	0.004729	
19	20	10	11	-0.48221	0.00084		
19	20	11	12	-1.535983	0.001537	
19	20	12	13	-4.567832	0.003287	
19	20	13	14	-1.563341	0.001006	
19	20	14	15	-2.787316	0.002174	
19	20	15	16	-5.136793	0.004349	
19	20	16	17	-99.13005	0.168404	
19	20	17	18	-749.5		2.029048	
17	21	1	5	-1.677886	0.001216	
17	21	5	9	-6.704552	-0.000004	
17	21	9	13	-45.41687	0		
18	21	3	6	-1.227401	0.001199	
18	21	6	9	-3.366044	0		
18	21	9	12	-7.877421	0.001813	
18	21	12	15	-30.5536	0.007253	
19	21	1	3	-0.267693	0.001492	
19	21	3	5	-0.483823	0.001996	
19	21	5	7	-0.593857	0.000746	
19	21	7	9	-1.959768	0.003626	
19	21	9	11	-1.675637	0.003023	
19	21	11	13	-11.94791	0.019986	
19	21	13	15	-8.212074	0.012946	
19	21	15	17	-178.4266	0.42732		
20	21	11	12	-1.535054	0.001667	
20	21	12	13	-4.287569	0.003911	
20	21	13	14	-1.419024	0.001103	
20	21	14	15	-2.41621	0.002125	
20	21	15	16	-3.957401	0.003537	
20	21	16	17	-69.81848	0.065358	
20	21	17	18	-369.2392	0.465225	
20	21	18	19	-415.1081	0.791531	
18	22	2	6	-1.494256	0.000822	
18	22	6	10	-5.086745	0.002324	
18	22	10	14	-30.01594	0		
19	22	1	4	-0.52684	0.005977	
19	22	4	7	-1.093638	0.002978	
19	22	7	10	-3.143075	0.015963	
19	22	10	13	-14.84634	0.072698	
19	22	13	16	-19.41875	0.090435	
20	22	2	4	-0.173429	0.000472	
20	22	4	6	-0.485468	0.000828	
20	22	6	8	-0.610063	0.000871	
20	22	8	10	-1.536817	0.001929	
20	22	10	12	-2.679027	0.004513	
20	22	12	14	-7.377249	0.006133	
20	22	14	16	-8.045342	0.007082	
20	22	16	18	-518.8564	0.599591	
21	22	12	13	-1.261719	0.001133	
21	22	13	14	-0.401758	0.000618	
21	22	14	15	-0.67896	0.001065	
21	22	15	16	-1.003662	0.001176	
21	22	16	17	-17.80992	0.021336	
21	22	17	18	-64.87745	0.080464	
21	22	18	19	-57.66871	0.056896	
21	22	19	20	-361.0323	0.502499	
19	23	3	7	-1.773532	0.00856		
19	23	7	11	-5.342707	0.023935	
19	23	11	15	-26.51093	0.108524	
20	23	2	5	-0.628676	0.00029		
20	23	5	8	-1.29361	0.001208	
20	23	8	11	-3.079556	0.002508	
20	23	11	14	-12.11549	0.008479	
20	23	14	17	-114.4749	0.074307	
21	23	3	5	-0.270719	0.000239	
21	23	5	7	-0.393819	0.000638	
21	23	7	9	-1.009944	0.000676	
21	23	9	11	-0.697988	0.000447	
21	23	11	13	-3.985943	0.002343	
21	23	13	15	-2.342472	0.001512	
21	23	15	17	-36.80404	0.021648	
21	23	17	19	-200.6055	0.183695	
22	23	13	14	-0.484496	0		
22	23	14	15	-0.785043	0.00022		
22	23	15	16	-1.101107	0		
22	23	16	17	-16.87851	-0.000055	
22	23	17	18	-46.36204	-0.000661	
22	23	18	19	-31.72664	-0.00011	
22	23	19	20	-126.6869	0		
22	23	20	21	-601.1688	-0.056438	
20	24	4	8	-2.785532	0.001602	
20	24	8	12	-8.605757	0.006136	
20	24	12	16	-25.93897	0.012818	
21	24	3	6	-1.151747	0		
21	24	6	9	-2.745577	0.001184	
21	24	9	12	-3.764114	0.001674	
21	24	12	15	-10.03561	0.004737	
21	24	15	18	-214.7449	0.107192	
22	24	4	6	-0.775435	0.000229	
22	24	6	8	-0.927766	0.000229	
22	24	8	10	-1.910778	0.000458	
22	24	10	12	-2.470872	0		
22	24	12	14	-5.591383	-0.000003	
22	24	14	16	-4.934071	0		
22	24	16	18	-128.1748	0.041509	
22	24	18	20	-256.4787	-0.014675	
23	24	14	15	-1.30727	0.000557	
23	24	15	16	-1.74105	0.000787	
23	24	16	17	-23.31643	0.008913	
23	24	17	18	-41.59651	0.014556	
23	24	18	19	-25.89517	0.010292	
23	24	19	20	-72.30027	0.020585	
23	24	20	21	-196.2165	0.082343	
23	24	21	22	-293.4361	0.142623	
21	25	1	5	-1.738473	0.000815	
21	25	5	9	-5.505592	0.00163		
21	25	9	13	-14.54859	0		
21	25	13	17	-92.76824	-0.001152	
22	25	1	4	-0.971541	0.000417	
22	25	4	7	-2.134366	0.000835	
22	25	7	10	-4.429568	0.000964	
22	25	10	13	-11.58422	0.002727	
22	25	13	16	-10.31706	0.002727	
22	25	16	19	-258.871	0.061719	
23	25	5	7	-1.231873	0.000584	
23	25	7	9	-2.852495	0.001045	
23	25	9	11	-1.600076	0		
23	25	11	13	-8.262477	0.00209		
23	25	13	15	-4.381231	0.00209		
23	25	15	17	-49.22232	0.011824	
23	25	17	19	-118.3273	0.033443	
23	25	19	21	-417.0635	0.094593	
24	25	15	16	-1.822741	0.0007		
24	25	16	17	-22.29796	0.011209	
24	25	17	18	-31.6326	0.015852	
24	25	18	19	-19.08948	0.009707	
24	25	19	20	-45.45802	0.019415	
24	25	20	21	-102.8715	0.031705	
24	25	21	22	-107.8757	0.044837	
24	25	22	23	-674.5699	0.253641	
22	26	2	6	-2.242153	0		
22	26	6	10	-5.555164	0.002617	
22	26	10	14	-14.56145	0.005235	
22	26	14	18	-194.8664	0.059229	
23	26	2	5	-1.164546	0		
23	26	5	8	-2.318547	0.000513	
23	26	8	11	-3.946335	0		
23	26	11	14	-10.68231	0.002906	
23	26	14	17	-54.46466	0.016441	
23	26	17	20	-241.8754	0.065766	
24	26	6	8	-0.97064	0.000237	
24	26	8	10	-1.751817	0		
24	26	10	12	-2.068051	0.000671	
24	26	12	14	-4.430697	-0.000001	
24	26	14	16	-3.677398	0		
24	26	16	18	-58.11856	0		
24	26	18	20	-68.34118	0.021476	
24	26	20	22	-220.5422	0		
25	26	16	17	-2.128592	0.001324	
25	26	17	18	-2.063737	0.001238	
25	26	18	19	-1.239472	0.00081		
25	26	19	20	-2.542985	0.001324	
25	26	20	21	-5.199028	0.003243	
25	26	21	22	-4.590728	0.00296		
25	26	22	23	-21.64719	0.012972	
25	26	23	24	-94.00082	0.047369	
23	27	3	7	-2.525842	0		
23	27	7	11	-5.194967	-0.000003	
23	27	11	15	-14.2098	0		
23	27	15	19	-176.199	-0.003593	
24	27	3	6	-1.153068	0		
24	27	6	9	-2.514425	0.000641	
24	27	9	12	-2.744584	0.000906	
24	27	12	15	-6.517857	0		
24	27	15	18	-62.63501	-0.000453	
24	27	18	21	-180.9202	0		
25	27	7	9	-0.519254	0.000158	
25	27	9	11	-0.227665	0.000056	
25	27	11	13	-1.064273	0.000448	
25	27	13	15	-0.50734	0.000336	
25	27	15	17	-3.710025	0.000896	
25	27	17	19	-5.03323	0.001792	
25	27	19	21	-11.53783	0.002535	
25	27	21	23	-37.27174	0.01014		
26	27	17	18	-1.098199	0		
26	27	18	19	-0.646822	0		
26	27	19	20	-1.282661	0		
26	27	20	21	-2.528856	0		
26	27	21	22	-2.091387	0		
26	27	22	23	-8.997209	0		
26	27	23	24	-33.54541	0		
26	27	24	25	-210.6933	0		
24	28	4	8	-2.136994	0		
24	28	8	12	-4.459386	0		
24	28	12	16	-9.160121	-0.000014	
24	28	16	20	-133.1144	0.030062	
25	28	1	4	-0.277555	0.000675	
25	28	4	7	-0.431293	0.000568	
25	28	7	10	-0.820235	0		
25	28	10	13	-1.51527	0.000335	
25	28	13	16	-1.129311	0		
25	28	16	19	-10.08885	0		
25	28	19	22	-21.06435	-0.000083	
26	28	8	10	-0.329308	0.000111	
26	28	10	12	-0.314913	0.000296	
26	28	12	14	-0.59983	0		
26	28	14	16	-0.450199	0.000111	
26	28	16	18	-3.697464	0.000895	
26	28	18	20	-2.94651	0.000633	
26	28	20	22	-6.817033	0.002532	
26	28	22	24	-58.73549	-0.000447	
27	28	18	19	-0.344285	0.00017		
27	28	19	20	-0.677863	0.000196	
27	28	20	21	-1.236561	0		
27	28	21	22	-0.952956	0.000481	
27	28	22	23	-3.653172	0.001112	
27	28	23	24	-12.4896	0.004451	
27	28	24	25	-52.90563	-0.000786	
27	28	25	26	-268.8506	0		
25	29	1	5	-0.594281	0.001343	
25	29	5	9	-1.302238	0.003631	
25	29	9	13	-2.200377	0.005342	
25	29	13	17	-6.573464	0.017253	
25	29	17	21	-23.05827	0.0577		
26	29	2	5	-0.319338	0.001152	
26	29	5	8	-0.454744	0.001385	
26	29	8	11	-0.677536	0.002305	
26	29	11	14	-1.331264	0.004541	
26	29	14	17	-3.707502	0.012192	
26	29	17	20	-6.849721	0.022931	
26	29	20	23	-25.81594	0.09052		
27	29	9	11	-0.19433	0.002255	
27	29	11	13	-0.724664	0.000674	
27	29	13	15	-0.318243	0.001564	
27	29	15	17	-2.024836	0.001044	
27	29	17	19	-2.278206	0.004511	
27	29	19	21	-4.276146	0.008694	
27	29	21	23	-9.457617	0.018988	
27	29	23	25	-115.9285	0.234697	
28	29	19	20	-0.870424	0.00223		
28	29	20	21	-1.49		0.00428		
28	29	21	22	-1.031287	0.003302	
28	29	22	23	-3.792563	0.011052	
28	29	23	24	-11.88477	0.035524	
28	29	24	25	-38.2811	0.118057	
28	29	25	26	-145.4726	0.476747	
28	29	26	27	-335.7114	1.361108	
26	30	2	6	-0.62801	0.001319	
26	30	6	10	-1.12655	0		
26	30	10	14	-1.960604	0.001682	
26	30	14	18	-8.018209	0.00619		
26	30	18	22	-16.44625	0.011199	
27	30	3	6	-0.437918	0.000964	
27	30	6	9	-0.712705	0.000856	
27	30	9	12	-0.647278	0.001156	
27	30	12	15	-1.205953	0.00056		
27	30	15	18	-5.141793	0		
27	30	18	21	-7.18454	0		
27	30	21	24	-45.15071	0		
28	30	10	12	-0.399204	0.001259	
28	30	12	14	-0.655606	0.00023		
28	30	14	16	-0.473825	0.000258	
28	30	16	18	-3.386597	0.002263	
28	30	18	20	-2.336676	0.002771	
28	30	20	22	-4.358915	0.002065	
28	30	22	24	-26.24589	0.012801	
28	30	24	26	-261.6289	0.102411	
29	30	20	21	-1.103698	0.013161	
29	30	21	22	-0.730914	0.007478	
29	30	22	23	-2.592893	0.029086	
29	30	23	24	-7.890899	0.089865	
29	30	24	25	-21.37394	0.247341	
29	30	25	26	-55.94343	0.688697	
29	30	26	27	-78.29224	1.040127	
29	30	27	28	-226.9378	3.309525	
27	31	3	7	-0.720406	0		
27	31	7	11	-1.196586	0		
27	31	11	15	-2.107095	0.000604	
27	31	15	19	-8.126659	-0.000013	
27	31	19	23	-23.32044	0		
28	31	1	4	-0.259837	0.000205	
28	31	4	7	-0.463594	0.000155	
28	31	7	10	-0.810241	0.000219	
28	31	10	13	-1.290617	0		
28	31	13	16	-0.895322	0.000219	
28	31	16	19	-5.920017	0.001758	
28	31	19	22	-8.114135	-0.000006	
28	31	22	25	-113.6625	0.028136	
29	31	11	13	-0.712113	0.012478	
29	31	13	15	-0.340629	0.00457		
29	31	15	17	-1.87711	0.03107		
29	31	17	19	-1.945437	0.032043	
29	31	19	21	-3.281472	0.054842	
29	31	21	23	-6.274015	0.102499	
29	31	23	25	-54.50874	0.895812	
29	31	25	27	-246.2662	4.087728	
30	31	21	22	-0.665176	0.000678	
30	31	22	23	-2.230624	0.00265		
30	31	23	24	-6.75635	0.007681	
30	31	24	25	-18.29114	0.021726	
30	31	25	26	-46.4761	0.064311	
30	31	26	27	-64.59117	0.112194	
30	31	27	28	-148.8134	0.384932	
30	31	28	29	-850.5106	0.858225	
28	32	4	8	-0.926814	0		
28	32	8	12	-1.460874	0.000368	
28	32	12	16	-2.197273	0		
28	32	16	20	-10.38454	0.002944	
28	32	20	24	-51.63446	0.016657	
29	32	2	5	-0.260615	0.005121	
29	32	5	8	-0.546797	0.007731	
29	32	8	11	-0.695342	0.01087		
29	32	11	14	-1.285172	0.020293	
29	32	14	17	-3.150187	0.050088	
29	32	17	20	-4.707267	0.076176	
29	32	20	23	-12.17195	0.193464	
29	32	23	26	-213.2914	3.439948	
30	32	12	14	-0.607922	0.000618	
30	32	14	16	-0.431449	0.000371	
30	32	16	18	-2.85192	0.002607	
30	32	18	20	-1.798482	0.001933	
30	32	20	22	-3.306673	0.002972	
30	32	22	24	-17.61644	0.016815	
30	32	24	26	-114.442	0.105528	
30	32	26	28	-329.7251	0.422115	
31	32	22	23	-2.169707	0.00091		
31	32	23	24	-6.398838	-0.000008	
31	32	24	25	-15.43167	-0.000032	
31	32	25	26	-33.80102	0.008411	
31	32	26	27	-39.2126	-0.000131	
31	32	27	28	-75.23542	-0.001577	
31	32	28	29	-300.1324	0.164835	
31	32	29	30	-793.2269	0.425602	
2	3	1	4	1419.609	0		
3	4	2	5	2664.459	0.741147	
3	5	1	7	808.8425	0.362775	
4	5	3	6	2869.574	3.198422	
4	6	2	8	896.1254	1.50958		
5	6	4	7	2067.949	0.453205	
4	7	1	10	305.918		0.288103	
5	7	3	9	477.4497	0.271516	
6	7	5	8	2045.351	0.618402	
5	8	2	11	360.2077	0.218713	
6	8	4	10	695.5083	0.200263	
7	8	6	9	923.7452	0.324016	
5	9	1	13	239.1096	0.141411	
6	9	3	12	423.1827	0.126022	
7	9	5	11	753.1883	-0.125997	
8	9	7	10	895.5253	0.637611	
6	10	2	14	270.2717	0.108757	
7	10	4	13	327.4168	0		
8	10	6	12	594.4711	0.335478	
9	10	8	11	464.9808	0.349431	
6	11	1	16	155.5006	0.097928	
7	11	3	15	203.0708	0.146002	
8	11	5	14	316.6048	0.293854	
9	11	7	13	192.7038	0.228452	
10	11	9	12	705.8285	1.435282	
7	12	2	17	127.2024	0.034058	
8	12	4	16	197.6339	-0.006965	
9	12	6	15	216.7834	0		
10	12	8	14	443.0002	-0.085746	
11	12	10	13	848.6838	0.346713	
7	13	1	19	106.6707	0		
8	13	3	18	113.0658	0.0449		
9	13	5	17	98.51488	0.029662	
10	13	7	16	343.7169	0.291994	
11	13	9	15	946.9294	0.963247	
12	13	11	14	2861.116	2.500546	
8	14	2	20	89.95616	-0.002619	
9	14	4	19	64.79293	-0.001006	
10	14	6	18	88.68644	0.020687	
11	14	8	17	142.9992	0		
12	14	10	16	554.7283	0.212307	
13	14	12	15	527.6305	0.527474	
8	15	1	22	69.53192	0.039795	
9	15	3	21	49.67568	0.016159	
10	15	5	20	67.60785	0.020082	
11	15	7	19	90.93769	0.031763	
12	15	9	18	201.3877	0		
13	15	11	17	189.1462	0.104525	
14	15	13	16	2138.963	1.769757	
9	16	2	23	46.80212	0.022692	
10	16	4	22	53.52008	-0.001492	
11	16	6	21	70.98645	0		
12	16	8	20	92.44821	0.025013	
13	16	10	19	127.6914	0.074606	
14	16	12	18	407.4105	0.160966	
15	16	14	17	730.9933	1.042216	
9	17	1	25	39.02902	0		
10	17	3	24	72.74687	0		
11	17	5	23	113.6786	0		
12	17	7	22	137.9145	-0.003448	
13	17	9	21	183.8297	0.050001	
14	17	11	20	342.2528	0.082211	
15	17	13	19	1003.648	0.321257	
16	17	15	18	933.5779	0.221137	
10	18	2	26	43.33015	-0.000532	
11	18	4	25	52.58364	-0.000358	
12	18	6	24	121.2136	0		
13	18	8	23	183.0927	0.055905	
14	18	10	22	307.4929	0		
15	18	12	21	493.9182	-0.071412	
16	18	14	20	1090.555	0.837643	
17	18	16	19	1458.748	4.675092	
10	19	1	28	37.46928	0.147684	
11	19	3	27	42.62837	0.097543	
12	19	5	26	50.65581	0.144118	
13	19	7	25	51.67525	0.191194	
14	19	9	24	166.9757	0.962785	
15	19	11	23	278.101		2.37478		
16	19	13	22	576.8942	3.141317	
17	19	15	21	370.6878	1.698899	
18	19	17	20	595.9129	0.908394	
11	20	2	29	39.02111	0.009539	
12	20	4	28	43.27374	0.026656	
13	20	6	27	44.12644	0.021995	
14	20	8	26	57.0126		0.013392	
15	20	10	25	93.52804	0.023632	
16	20	12	24	258.6266	0		
17	20	14	23	313.9381	0.130614	
18	20	16	22	380.8268	0.151413	
19	20	18	21	1385.307	0.331547	
11	21	1	31	33.76597	0.010106	
12	21	3	30	37.65133	0.016673	
13	21	5	29	39.45369	0.011692	
14	21	7	28	49.47672	0.013833	
15	21	9	27	74.70659	0		
16	21	11	26	91.42446	0.026079	
17	21	13	25	93.78345	0.027675	
18	21	15	24	241.2842	0.056634	
19	21	17	23	647.9471	1.300116	
20	21	19	22	1733.615	0.76686		
12	22	2	32	30.34321	0.008388	
13	22	4	31	31.03062	0.017129	
14	22	6	30	40.15201	0.008899	
15	22	8	29	48.02996	0.020064	
16	22	10	28	71.28853	0.044468	
17	22	12	27	53.77343	0.028263	
18	22	14	26	66.17404	0		
19	22	16	25	76.60243	0.434347	
20	22	18	24	776.107		0.822594	
21	22	20	23	918.5011	1.024534	
14	23	5	32	32.68925	-0.000207	
15	23	7	31	41.1559		0.011072	
16	23	9	30	61.90901	-0.001469	
17	23	11	29	47.62923	0		
18	23	13	28	70.06535	-0.001785	
19	23	15	27	72.55028	0.443605	
20	23	17	26	178.9002	0.161176	
21	23	19	25	303.9926	0.194809	
22	23	21	24	1554.236	0.902434	
16	24	8	32	49.35692	0.02006		
17	24	10	31	55.0927		0		
18	24	12	30	68.33334	0.020009	
19	24	14	29	93.09899	0.75412		
20	24	16	28	111.7466	0.094015	
21	24	18	27	315.2121	0.232964	
22	24	20	26	521.7036	0.118008	
23	24	22	25	849.1092	0.330616	
18	25	11	32	67.28092	0.034289	
19	25	13	31	113.397		1.768006	
20	25	15	30	141.2386	0.085795	
21	25	17	29	241.9863	0.114954	
22	25	19	28	467.0176	0.179504	
23	25	21	27	835.2768	0.612395	
24	25	23	26	1403.169	1.37632		
20	26	14	32	113.0997	0.043096	
21	26	16	31	168.725		0		
22	26	18	30	419.1971	0.168386	
23	26	20	29	590.5587	0		
24	26	22	28	793.1734	0.243882	
25	26	24	27	718.4583	0		
22	27	17	32	201.4832	-0.00688	
23	27	19	31	390.6541	-0.028915	
24	27	21	30	554.3115	0		
25	27	23	29	430.2114	0.160639	
26	27	25	28	807.2539	0.211086	
24	28	20	32	278.9995	-0.015512	
25	28	22	31	287.3193	0		
26	28	24	30	463.5371	0.224744	
27	28	26	29	820.8043	0.453117	
26	29	23	32	241.389		0.405536	
27	29	25	31	660.4674	0.935754	
28	29	27	30	1763.925	5.017586	
28	30	26	32	681.2654	0.501633	
29	30	28	31	1449.685	10.99939	
30	31	29	32	1549.182	0.984777	
